label,mean,median,variance,standardDeviation,minValue,maxValue
0,218.307,226.898,6662.16,81.6221,39.5145,363.24
0,271.382,280.781,10296.9,101.474,34.852,437.923
0,237.664,256.757,10179.9,100.896,49.1084,430.559
0,61.0766,50.1672,1972.05,44.4077,1.96109,151.092
0,53.7302,43.2845,1432.95,37.8543,2.66125,133.848
0,54.2643,47.3165,1388.49,37.2624,2.40694,131.663
0,57.5994,46.8162,1523.79,39.0357,2.29322,141.642
0,59.9305,50.8829,1781.29,42.2054,2.58757,146.414
0,52.7172,41.8956,1350.51,36.7493,3.04911,133.607
0,132.731,139.319,2360.16,48.5815,17.2732,212.924
0,141.407,147.902,3141.07,56.0453,11.9386,232.961
0,132.91,136.97,2357,48.549,11.6223,214.332
0,131.169,133.918,2578.22,50.7762,8.04694,215.132
0,124.103,128.819,2466.12,49.6601,7.66488,207.069
0,128.629,138.336,2094.52,45.766,6.2112,202.126
0,131.105,131.404,2796.43,52.8813,10.1281,213.211
0,129.717,132.883,2362.09,48.6014,4.11263,207.322
0,131.309,139.107,2245.9,47.391,8.09676,208.728
0,163.31,168.959,3408.09,58.3788,17.2725,259.021
0,160.072,158.614,4079.96,63.8746,11.5376,272.471
0,172.008,178.255,3257.82,57.0773,46.6328,264.249
0,102.178,105.851,2292.52,47.8803,8.69092,185.165
0,91.5668,97.4498,2108.02,45.9132,7.81585,171.107
0,105.845,112.66,2443.01,49.4268,4.36965,190.829
0,98.2708,100.92,2022.05,44.9672,5.31298,168.259
0,82.9753,84.9083,1763.78,41.9973,4.59029,149.537
0,85.7559,87.6096,1971.2,44.3982,3.62647,157.172
0,313.131,306.15,14040.5,118.493,209.543,576.734
0,282.704,379.297,10297.3,101.476,172.527,409.157
0,304.476,288.134,12806.7,113.167,172.141,501.468
0,142.979,155.789,2583.38,50.8269,57.3309,225.495
0,182.83,194.453,6923.6,83.2082,35.5987,334.609
0,130.123,127.132,2405.97,49.0507,39.0939,218.361
0,191.38,209.182,5468.6,73.95,29.6626,300.699
0,172.229,178.521,3999.19,63.2391,32.6805,270.629
0,200.738,213.13,5209.41,72.1763,27.8925,307.723
0,151.069,161.764,3705.49,60.8727,10.0523,249.273
0,148.007,154.857,3693.31,60.7726,3.9145,249.596
0,142.38,145.771,4000.27,63.2477,11.4322,238.208
0,145.729,145.356,1882.9,43.3924,25.5517,214.981
0,143.689,146.088,1894.55,43.5265,45.7357,224.682
0,149.77,154.161,2437.79,49.374,38.3575,225.677
0,125.805,131.568,1940.19,44.0475,23.4998,201.8
0,127.228,126.384,2530.39,50.303,32.0368,203.584
0,126.081,122.362,2296.07,47.9173,20.8978,203.524
0,141.397,148.811,2665.68,51.6303,7.11347,217.656
0,148.05,149.089,2543.19,50.43,5.80285,233.878
0,142.407,145.232,2724.09,52.1928,24.1795,230.517
0,115.995,118.873,2580.18,50.7955,8.90365,197.608
0,124.561,128.856,2651.95,51.497,15.0206,205.62
0,127.521,139.149,2597.81,50.9687,12.5473,201.176
0,125.204,124.058,4364.74,66.0662,9.81335,240.506
0,119.361,125.771,3727.51,61.0533,8.16073,230.061
0,116.996,112.903,3976.8,63.0619,7.64995,229.127
0,54.119,40.2826,1606.15,40.0769,2.15579,148.508
0,56.2501,44.7733,1597.35,39.9668,2.53333,141.756
0,65.0213,51.795,2228.77,47.2098,1.78545,162.834
0,57.8646,44.8542,1712.23,41.3791,1.7575,145.53
0,59.2856,50.1155,1860.47,43.1332,2.62545,153.354
0,51.1723,38.371,1405.41,37.4887,3.78812,130.152
0,47.3706,42.5111,836.019,28.914,1.73235,107.304
0,53.7684,49.1424,1066.53,32.6577,3.39689,119.276
0,40.3067,33.7897,684.541,26.1637,1.04342,103.658
0,171.942,171.717,2322.01,48.1873,35.319,247.45
0,162.256,168.648,2386.88,48.8557,15.2995,241.878
0,174.697,180.027,2086.51,45.6783,37.3158,251.777
0,141.494,147.041,2867.34,53.5475,1.41405,222.376
0,147.806,155.713,3164.52,56.2541,10.2828,231.212
0,147.957,156.109,2796.43,52.8813,5.35645,227.089
0,114.786,121.582,2435.08,49.3466,7.07626,195.847
0,110.565,115.859,2792.91,52.848,9.31125,201.52
0,118.596,123.956,2685.55,51.8223,5.59024,205.709
0,139.717,145.15,3065.79,55.3696,23.4618,226.587
0,141.397,152.103,3304.72,57.4867,8.31874,234.412
0,139.366,146.85,3040.55,55.1412,15.2578,222.136
0,106.607,112.56,2186.12,46.7559,3.50755,187.251
0,122.684,125.102,2827.53,53.1745,4.81318,213.809
0,115.454,125.056,2645.45,51.434,11.2547,199.773
0,80.7567,74.1873,2745.58,52.3982,5.44224,174.655
0,84.6111,83.9281,2282.15,47.7718,5.01682,168.079
0,83.0342,75.9663,2552.27,50.52,4.02147,177.977
0,72.3296,65.8605,2125.14,46.0993,3.18088,162.077
0,83.0772,85.3088,1828.13,42.7566,8.05377,159.287
0,106.125,111.223,4140.95,64.3502,4.87612,220.857
0,63.2768,58.013,1595.77,39.9471,2.32298,145.758
0,73.5639,62.2341,2555.37,50.5507,4.71673,172.212
0,59.0996,45.5445,1904.57,43.6413,2.78582,157.163
0,120.721,122.965,3245.39,56.9683,8.44156,223.437
0,135.525,137.657,3214.51,56.6966,5.13521,228.464
0,130.618,139.459,4697.04,68.535,5.97575,243.137
0,124.655,133.886,3211.23,56.6677,6.64315,211.597
0,119.461,119.259,3893.6,62.3987,8.697,225.96
0,116.783,118.172,2979.77,54.5873,3.35167,206.24
0,65.3204,59.4678,1503.91,38.7803,2.22949,141.61
0,75.281,73.3515,1975.75,44.4494,1.80511,156.407
0,78.4744,80.3261,1623,40.2865,6.44346,142.123
0,68.2598,65.4222,1659.47,40.7366,1.49485,151.753
0,71.9153,67.0714,2117.46,46.0159,1.27716,159.988
0,67.5114,58.6811,1846.98,42.9765,4.45956,152.059
0,153.3,164.072,4558.34,67.5155,2.25304,252.318
0,133.221,143.774,3053.84,55.2615,5.47228,215.753
0,144.313,152.99,3436.85,58.6246,4.70704,235.469
0,137.76,148.674,3524.91,59.371,2.13288,226.221
0,136.236,139.807,3994.96,63.2057,5.7095,234.9
0,131.173,135.594,3423.64,58.5119,8.88868,223.679
0,129.892,137.205,2975.16,54.545,7.20724,212.512
0,105.304,107.831,3412.75,58.4188,2.62376,203.592
0,112.662,122.128,3325.31,57.6655,5.43971,203.342
0,102.634,105.026,1337.49,36.5717,5.64946,160.261
0,108.817,110.304,1311.41,36.2134,19.3635,172.566
0,105.989,109.431,1076.4,32.8085,26.3841,165.642
0,107.962,109.052,2639.21,51.3732,6.10599,196.814
0,110.872,114.927,2401.55,49.0056,5.17892,192.562
0,109.701,115.689,2095.66,45.7784,6.89929,184.8
0,73.0513,64.7824,2136.66,46.2241,1.56732,151.613
0,82.0406,89.852,2501.6,50.016,3.95077,164.408
0,85.619,92.9998,2624.6,51.2308,2.04677,173.575
0,95.7664,103.189,2580.65,50.8001,3.70633,175.349
0,87.4373,83.5026,2815.45,53.0608,4.93841,176.72
0,85.8753,85.6443,3045.74,55.1882,3.5314,178.509
0,61.1063,61.9722,1430.99,37.8284,6.15439,131.039
0,38.1951,26.1327,997.23,31.5789,0.802506,107.256
0,55.2851,45.6187,1414.62,37.6114,4.04596,125.756
0,55.4155,55.6256,870.398,29.5025,4.61581,109.274
0,55.659,59.9426,1128.5,33.5931,1.21192,115.825
0,49.4142,46.4972,768.14,27.7153,3.24339,98.5756
1,75.9752,73.9506,1952.75,44.1899,4.0787,155.035
1,77.8181,75.8907,2100.59,45.8322,1.10563,158.787
1,84.9376,84.6833,2412.31,49.1152,1.20416,173.62
1,99.5281,99.1775,3045.36,55.1848,2.17432,186.51
