label,mean,median,variance,standardDeviation,minValue,maxValue
0,74.4368,77.1117,445.274,21.1015,35.8424,111.325
0,75.7201,81.6597,374.723,19.3578,32.9753,104.025
0,70.6798,72.0736,167.12,12.9275,43.0848,96.338
0,12.7264,12.7937,36.0112,6.00094,1.09483,23.4093
0,11.3661,11.0264,24.4014,4.93977,1.72374,21.1267
0,11.2182,10.3362,31.9056,5.6485,1.76749,21.9198
0,33.7434,33.0961,278.16,16.6781,0.787412,64.5741
0,31.5815,30.7161,232.624,15.252,1.82638,60.3688
0,34.3047,33.4082,296.326,17.2141,0.735582,64.7426
0,23.8775,22.5117,160.302,12.6611,1.71368,49.7865
0,22.6434,20.75,158.619,12.5944,3.04228,50.4052
0,22.4078,19.8866,161.907,12.7243,2.58048,49.7814
0,13.2833,12.7595,30.0892,5.48536,1.9158,24.0448
0,11.2412,11.0104,14.7377,3.83898,2.28068,18.2761
0,14.7585,14.5535,29.097,5.39417,3.04677,23.9378
0,9.90296,9.98551,13.3384,3.65218,1.19873,16.3031
0,9.77099,9.96671,10.9629,3.31103,1.26937,15.4679
0,9.09928,9.35806,8.42454,2.90251,1.93195,14.2743
0,16.1289,13.8583,121.41,11.0186,0.802782,39.4861
0,17.0391,15.091,116.177,10.7785,0.906956,39.9318
0,17.4206,14.9492,138.916,11.7863,0.615768,41.9494
0,11.0286,10.1121,44.418,6.66469,0.287533,25.0932
0,10.8758,9.54599,46.6215,6.828,0.616328,25.7608
0,11.7604,10.4161,49.8607,7.06121,0.658114,26.0817
0,8.51205,8.08538,17.4354,4.17557,0.742154,16.8099
0,9.41166,8.78124,23.3739,4.83466,0.560297,18.9472
0,8.91621,8.43063,18.5479,4.30673,0.807299,17.5074
0,9.37371,8.62491,34.4644,5.87064,0.373457,21.6051
0,9.44311,8.67688,31.8457,5.6432,0.482113,22.3213
0,9.95224,9.2411,31.593,5.62076,1.12621,22.0237
0,9.77358,8.93957,30.5682,5.52885,1.00103,21.2598
0,8.93725,8.07617,24.302,4.92971,0.560483,18.4777
0,10.8407,10.1395,36.0359,6.00299,0.602475,23.3884
0,8.66358,8.64169,13.4381,3.6658,0.459616,15.3424
0,8.81431,9.02332,14.5711,3.81721,0.582111,15.5616
0,8.44307,8.34488,12.7131,3.56554,1.20467,15.2022
0,8.31951,8.28462,13.7545,3.7087,1.06611,15.4601
0,9.45965,9.54085,20.6419,4.54334,1.09159,17.6803
0,9.10201,8.66193,17.1155,4.13709,1.02251,17.1205
0,8.12176,8.1122,10.2576,3.20275,1.04524,13.8283
0,8.28836,8.4681,10.7315,3.27589,1.20179,14.0528
0,8.27571,8.29228,10.4619,3.23449,1.59887,14.2967
0,8.43226,8.62256,9.81034,3.13215,1.39112,13.847
0,8.01324,8.12153,8.9031,2.98381,0.504287,12.9947
0,8.21345,8.18938,8.95915,2.99318,1.5979,13.3876
0,32.542,31.7472,233.685,15.2867,3.27832,61.8916
0,32.8057,30.6991,244.82,15.6467,5.94355,63.7749
0,33.1324,31.1831,281.362,16.7739,6.48222,64.8796
0,35.5837,33.9945,442.802,21.0429,1.24959,70.7392
0,34.7353,34.1793,437.332,20.9125,1.08375,72.9705
0,35.1301,33.7233,457.015,21.3779,1.3031,74.5691
0,14.4939,11.8903,103.881,10.1922,0.491449,36.351
0,16.3161,13.7356,141.546,11.8973,0.957089,41.0297
0,11.9007,9.73048,71.7837,8.47253,0.310362,32.8228
0,27.3725,23.2516,448.774,21.1843,1.19409,67.4668
0,26.5795,23.0541,378.032,19.443,0.674305,62.3872
0,26.3445,21.4962,377.349,19.4255,0.697002,63.5584
0,24.7651,21.0311,293.854,17.1422,0.899649,58.1715
0,25.9172,23.8018,288.11,16.9738,1.04565,58.7889
0,21.0332,17.3048,224.991,14.9997,1.13511,53.9096
0,16.9874,15.5206,98.22,9.9106,0.508811,37.6146
0,16.3272,15.4747,75.5724,8.69324,1.22641,32.8123
0,16.4432,15.4531,83.3121,9.12755,0.692041,34.44
0,13.7576,12.1779,78.058,8.83504,0.930587,33.6052
0,15.9037,14.0641,111.812,10.5741,0.200288,39.6779
0,15.2329,14.6733,86.7102,9.31183,0.806691,34.5884
0,13.7507,12.3336,74.2951,8.61946,1.18247,31.4193
0,14.8614,13.5612,78.1479,8.84013,0.585255,34.1686
0,14.5348,12.1893,85.6532,9.2549,0.659036,35.3223
0,17.0351,14.3807,116.773,10.8061,1.03517,38.5201
0,16.7969,14.9317,112.592,10.6109,0.662451,39.3514
0,19.1046,17.2854,146.159,12.0896,1.10743,43.4732
0,11.2316,10.697,26.0926,5.10809,0.97406,21.2977
0,13.2769,13.2514,33.6479,5.80068,2.64111,24.5651
0,11.7748,10.9992,24.6004,4.95988,2.0988,21.5825
0,10.5721,10.7197,20.7563,4.55591,1.01951,19.1212
0,10.7648,10.7402,18.1016,4.2546,1.13457,18.5838
0,9.81934,9.8459,15.7667,3.97073,1.07734,17.275
0,15.5099,14.3724,73.6991,8.58482,0.891047,33.0109
0,15.1763,14.6203,70.2943,8.38417,1.17332,33.0348
0,16.6839,15.8432,87.3184,9.34443,0.951195,35.0047
0,16.9951,14.7598,101.462,10.0728,1.2826,36.9251
0,16.8293,15.3185,98.0566,9.90235,0.885889,35.7476
0,15.3658,13.5745,80.7658,8.98698,1.31583,34.6823
0,12.8758,11.5422,54.5925,7.38867,0.822263,27.1809
0,13.054,12.091,55.557,7.45366,0.832939,27.8421
0,12.8286,11.9738,49.5796,7.04128,0.983271,27.5178
0,10.4818,10.2093,28.996,5.3848,0.44162,21.0133
0,10.9648,10.2453,33.7735,5.8115,0.567386,22.5144
0,10.4969,10.0836,29.0378,5.38868,0.819593,21.054
0,38.8992,37.1917,427.278,20.6707,1.74327,75.5059
0,38.8424,39.2087,392.419,19.8096,1.93906,72.5575
0,39.9002,40.0502,487.392,22.077,1.91568,77.975
0,18.112,17.2165,94.0049,9.69561,2.59127,37.2195
0,18.7842,17.6965,84.6727,9.20178,2.15281,36.8087
0,20.0621,19.304,88.0196,9.38188,1.90309,37.9678
0,14.4449,14.2215,42.9517,6.55376,1.48074,27.0579
0,14.5695,14.1075,43.4414,6.59101,1.92776,26.5339
0,14.6329,14.0146,43.7322,6.61303,1.71093,27.5037
0,20.0053,19.4226,99.6319,9.98158,2.25308,39.1845
0,20.5692,19.0511,104.034,10.1997,1.67871,41.7145
0,20.2445,19.5213,79.6695,8.92578,2.05047,38.0556
0,12.2272,12.1157,28.9441,5.37997,0.950172,21.9542
0,12.1112,11.61,34.8793,5.90587,1.34493,23.6388
0,11.0561,11.0862,23.1365,4.81004,1.4532,19.715
0,10.4038,10.2082,19.4484,4.41004,0.873024,18.3307
0,10.3754,9.93384,20.6036,4.53912,1.29402,19.0164
0,10.3745,10.0689,18.7049,4.32491,0.576765,18.3783
0,18.1191,16.561,97.6505,9.88183,1.1587,37.288
0,16.8019,15.7658,84.1575,9.17374,1.43563,35.5611
0,16.7821,15.679,92.2499,9.60468,0.740227,35.5426
0,16.7813,15.0292,98.466,9.92301,1.53178,36.6116
0,17.8428,16.0767,93.4972,9.66939,0.95766,36.6714
0,17.3813,15.3578,105.074,10.2506,1.13026,37.6898
0,15.5182,14.5404,56.5659,7.52103,1.42002,31.0247
0,15.2013,14.8634,52.348,7.23519,1.35611,29.755
0,14.3603,13.2993,48.4011,6.95709,1.88118,28.5079
0,26.0461,25.4387,178.439,13.3581,3.93973,51.4324
0,20.8765,21.222,111.455,10.5572,2.90066,42.1937
0,23.8414,23.0798,141.021,11.8752,2.61665,47.6504
0,12.9682,12.9658,24.941,4.99409,2.36176,22.2045
0,12.5672,12.4386,25.29,5.02891,1.65122,21.5533
0,12.1481,12.0351,22.6249,4.75656,2.02198,20.8294
0,11.7184,11.8984,19.41,4.40568,1.54816,19.2533
0,12.0298,12.0144,19.4606,4.41142,2.28629,19.5753
0,11.6865,11.7273,18.0116,4.24401,1.99744,19.5342
1,4.96303,4.71484,6.24117,2.49823,0.48982,10.0451
1,5.16506,4.72223,8.05332,2.83784,0.393344,11.1055
1,5.39472,4.96852,8.50668,2.91662,0.348071,11.3285
1,6.0312,5.37937,11.5656,3.40083,0.565199,13.2402
1,5.74318,5.09471,9.77596,3.12665,0.413815,12.5916
1,6.45003,5.75678,14.6045,3.82158,0.402332,14.7247
1,12.1501,8.09852,110.571,10.5153,0.428032,37.0661
1,10.7341,6.45659,91.9837,9.59081,0.544773,33.133
1,13.8143,9.85446,137.344,11.7194,0.555564,38.2906
1,9.33173,9.29819,11.7212,3.42363,1.51403,15.4095
1,9.64462,9.74553,11.8424,3.44128,2.28915,15.5905
1,9.28364,9.14614,11.7469,3.42737,0.835111,15.3529
1,6.31323,6.28401,8.97845,2.99641,0.504717,11.5497
1,5.97975,5.72295,7.9564,2.82071,0.514039,11.4845
1,6.33079,6.04694,9.17037,3.02826,0.338759,12.2198
1,7.18248,6.52635,19.1064,4.37109,0.414651,16.0527
1,7.04982,6.38324,17.2624,4.15481,0.616494,15.9085
1,7.30368,6.2882,20.8844,4.56995,0.442038,16.9599
1,8.2351,7.03924,28.0263,5.29399,0.234746,19.0512
1,7.50505,6.34886,23.6381,4.8619,0.534479,17.7072
1,7.37455,6.3993,20.9954,4.58207,0.595772,17.5242
1,7.77542,6.16817,31.7266,5.63263,0.446146,20.263
1,7.2724,5.43479,27.9605,5.28777,0.44758,19.2691
1,7.83887,6.29685,31.2627,5.5913,0.316373,20.0151
1,8.93225,8.64804,13.4379,3.66578,0.913902,15.5563
1,8.85519,8.79219,11.6674,3.41576,1.39079,14.9912
1,9.49354,9.40618,14.7808,3.84458,1.32029,16.5112
1,6.33287,6.08273,9.97279,3.15797,0.410907,12.4812
1,6.02594,5.88334,8.05125,2.83747,0.407037,11.3218
1,5.86902,5.66998,8.28338,2.87809,0.367024,11.366
1,7.55782,6.48286,22.7384,4.76848,0.281834,17.7918
1,6.68094,5.85456,15.3227,3.91443,0.382273,15.6541
1,7.52162,6.74327,19.858,4.45623,0.245082,16.8401
1,6.77105,6.24083,13.9661,3.73712,0.453208,14.8679
1,6.77393,6.04221,15.1647,3.89419,0.440798,15.1948
1,7.28099,6.22118,19.8968,4.46058,0.556108,17.083
1,7.95419,7.58387,16.7497,4.09264,0.618729,15.7407
1,9.20824,8.73461,22.1378,4.70509,0.944146,18.0467
1,8.62717,8.18532,19.7519,4.44431,0.859656,16.911
1,9.01356,8.49056,21.0879,4.59215,0.59833,17.4878
1,8.97243,8.6436,20.0426,4.47689,1.24326,17.39
1,8.61576,8.25403,18.9847,4.35714,0.588301,16.7613
1,7.67374,7.24685,16.6129,4.0759,0.544759,15.7319
1,7.53997,7.00245,16.5132,4.06364,0.349685,15.1658
1,7.47054,7.2616,15.5919,3.94866,0.572038,14.9598
1,7.94159,7.66136,14.3719,3.79103,0.812015,15.3299
1,8.13484,7.84566,15.9813,3.99766,0.813816,15.9258
1,8.06267,7.56236,17.0602,4.1304,0.606581,16.4599
1,8.02474,7.68648,13.2534,3.64052,0.408657,15.2343
1,7.82118,7.47311,13.205,3.63387,0.77207,15.069
1,8.00569,7.79962,14.5426,3.81347,0.496521,15.0182
1,7.41471,7.24127,11.4799,3.3882,0.672251,13.8807
1,7.16586,7.00268,9.52109,3.08563,0.787696,12.9444
1,7.24984,7.10078,10.2841,3.20689,0.507485,13.0454
1,13.0209,11.3345,77.0882,8.77999,0.612496,31.2487
1,10.3707,9.14925,48.5787,6.96984,0.491207,24.5012
1,10.4432,9.31056,48.4542,6.96091,0.46677,24.9152
1,9.92548,8.60591,35.7868,5.98221,0.446694,22.1757
1,11.7071,11.1347,45.9429,6.77812,0.819098,24.9557
1,9.96348,9.26942,32.1641,5.67134,0.562194,21.2729
1,8.28736,7.49197,19.7902,4.44862,0.954335,17.6985
1,8.2874,7.34659,23.7757,4.87603,0.916889,18.5409
1,7.97153,7.47529,17.3471,4.16498,0.701488,16.1332
1,6.90821,6.66748,10.3771,3.22134,0.596487,13.1902
1,7.06358,6.75845,10.1999,3.19372,0.788359,13.064
1,7.14625,6.96868,9.69644,3.11391,0.283864,13.1011
1,6.95723,6.67522,10.4846,3.23799,0.899824,13.2693
1,7.16661,6.80894,12.2944,3.50633,0.723952,13.9869
1,7.02191,6.70115,11.1145,3.33384,0.583196,13.4652
1,12.1539,12.3425,33.1193,5.75494,0.489371,22.6779
1,10.2677,9.3949,31.9577,5.65311,0.338339,21.6089
1,10.8095,10.3,31.0572,5.5729,0.409757,21.8246
1,8.40513,7.28557,24.7019,4.9701,0.800833,18.7873
1,8.4167,7.56892,22.6059,4.75456,0.485348,18.2146
1,8.36509,7.56999,24.0688,4.906,0.801349,18.2519
1,7.37256,7.28672,11.4882,3.38943,0.638983,13.7107
1,7.10662,6.95974,10.3789,3.22163,0.558426,13.1064
1,7.49363,7.28617,11.1646,3.34134,0.697193,14.0006
1,7.11057,7.1611,8.15909,2.85641,0.737256,12.1955
1,7.1285,7.01453,8.02232,2.83237,0.948931,12.2951
