label,mean,median,variance,standardDeviation,minValue,maxValue
0,117.022,113.085,2641.7,51.3975,35.8424,221.581
0,116.664,108.045,2536.88,50.3675,32.9753,230.265
0,104.612,97.0772,1628.9,40.3596,43.0848,195.314
0,24.3111,23.4093,189.957,13.7825,1.09483,54.7631
0,24.2944,21.4399,225.477,15.0159,1.72374,53.6125
0,23.9695,22.2957,224.376,14.9792,1.76749,56.3384
0,67.04,64.628,1485.99,38.5486,0.787412,140.072
0,68.5564,61.8218,1854.62,43.0653,1.82638,159.8
0,69.2695,64.7628,1690.47,41.1153,0.735582,150.219
0,56.2871,49.8272,1370.56,37.021,1.71368,127.102
0,53.354,51.3446,1186.36,34.4436,3.04228,118.83
0,53.0663,50.066,1213.23,34.8315,2.58048,118.348
0,31.0544,24.1274,522.085,22.8492,1.9158,88.7262
0,25.8943,18.2899,395.708,19.8924,2.28068,79.661
0,31.8931,24.2715,516.2,22.72,3.04677,93.964
0,17.6269,16.3149,83.3735,9.13091,1.19873,37.2075
0,17.2172,15.5205,81.9056,9.05017,1.26937,38.0073
0,16.1364,14.3246,70.7156,8.40926,1.93195,36.035
0,44.1311,39.683,1032.2,32.1278,0.802782,105.975
0,45.1266,40.0383,1049,32.3883,0.906956,110.106
0,45.8917,42.1462,1060.34,32.5629,0.615768,108.631
0,31.6567,25.1239,604.898,24.5947,0.287533,85.5038
0,31.584,25.889,593.696,24.3659,0.616328,83.0931
0,31.3659,26.1333,541.65,23.2734,0.658114,82.5295
0,22.1526,16.875,301.759,17.3712,0.742154,68.1834
0,24.4148,19.0946,344.208,18.5528,0.560297,70.0115
0,22.5162,17.5253,298.724,17.2836,0.807299,66.904
0,28.6012,21.6531,511.42,22.6146,0.373457,74.9836
0,29.0571,22.5043,534.969,23.1294,0.482113,77.8733
0,29.6194,22.168,524.032,22.8917,1.12621,76.4895
0,28.0858,21.288,481.462,21.9423,1.00103,75.6659
0,26.6145,18.5083,472.457,21.7361,0.560483,76.5644
0,29.8253,23.4681,496.919,22.2917,0.602475,77.62
0,18.2015,15.3981,141.265,11.8855,0.459616,49.2635
0,18.3852,15.5857,139.052,11.792,0.582111,48.0104
0,18.1933,15.248,146.65,12.1099,1.20467,49.2275
0,20.8175,15.5922,262.38,16.1981,1.06611,65.336
0,23.0562,17.6803,303.736,17.428,1.09159,70.9687
0,23.6021,17.1832,367.109,19.1601,1.02251,78.1074
0,16.9597,13.9066,126.707,11.2564,1.04524,47.7721
0,17.1966,14.0891,132.758,11.5221,1.20179,50.4951
0,17.2144,14.3034,131.328,11.4599,1.59887,48.9294
0,15.5004,13.8555,75.205,8.67208,1.39112,37.1822
0,15.1174,13.0401,79.0635,8.89176,0.504287,37.9137
0,15.1303,13.4089,72.2255,8.49856,1.5979,36.6618
0,67.364,61.9021,1617.69,40.2205,3.27832,149.531
0,66.4248,63.8217,1508.19,38.8354,5.94355,143.995
0,67.9219,64.937,1603.33,40.0416,6.48222,145.126
0,73.0658,70.9114,1915.42,43.7655,1.24959,153.44
0,73.5372,73.9374,2018.08,44.9231,1.08375,159.064
0,71.7463,75.467,1791.33,42.3241,1.3031,147.762
0,43.3089,36.4663,1115.43,33.3981,0.491449,111.937
0,47.1781,41.1676,1268.84,35.6207,0.957089,116.144
0,41.7221,32.934,1169.48,34.1976,0.310362,109.554
0,66.4831,67.8784,2078.19,45.5871,1.19409,156.574
0,65.289,62.6123,2029.6,45.051,0.674305,154.729
0,65.421,63.6578,2021.62,44.9624,0.697002,152.033
0,59.1309,58.2477,1550.63,39.3781,0.899649,134.532
0,61.1318,58.7955,1640.78,40.5065,1.04565,140.207
0,55.8923,53.9319,1556.61,39.4539,1.13511,129.708
0,43.6525,37.6583,962.348,31.0217,0.508811,107.07
0,41.102,32.8262,884.337,29.7378,1.22641,104.697
0,41.3978,34.5341,858.89,29.3068,0.692041,103.182
0,43.7205,33.8096,1225.85,35.0122,0.930587,118.155
0,45.1924,39.7954,1170.3,34.2097,0.200288,117.656
0,42.6897,34.7103,1047.7,32.3682,0.806691,113.474
0,37.8158,31.5638,785.628,28.0291,1.18247,96.6063
0,39.5886,34.3606,804.633,28.3661,0.585255,95.6393
0,39.8529,35.8758,821.845,28.6678,0.659036,95.8265
0,42.4993,38.6062,869.871,29.4936,1.03517,102.156
0,43.6386,39.6107,964.013,31.0486,0.662451,106.244
0,45.237,43.7361,915.635,30.2595,1.10743,104.903
0,27.5676,21.3116,418.874,20.4664,0.97406,76.8861
0,30.1279,24.8502,437.921,20.9266,2.64111,83.9687
0,24.8749,21.601,272.088,16.4951,2.0988,69.8788
0,23.4783,19.1776,259.075,16.0958,1.01951,63.9088
0,23.3499,18.6858,243.482,15.6039,1.13457,61.6689
0,21.7101,17.2996,226.143,15.038,1.07734,62.1202
0,42.1617,33.0381,962.133,31.0183,0.891047,106.197
0,41.8402,33.1023,972.852,31.1906,1.17332,107.081
0,42.2176,35.0397,906.073,30.1011,0.951195,105.347
0,39.6375,36.9586,695.527,26.3728,1.2826,93.3439
0,40.3975,35.8825,773.906,27.8192,0.885889,99.2012
0,39.5574,34.8968,787.053,28.0545,1.31583,97.5482
0,32.1264,27.2535,523.27,22.8751,0.822263,81.7548
0,32.0141,27.8493,493.739,22.2202,0.832939,79.8735
0,32.6221,27.5898,538.977,23.2159,0.983271,80.8476
0,25.6811,21.083,340.805,18.4609,0.44162,69.7194
0,28.1457,22.6014,433.867,20.8295,0.567386,76.2727
0,26.4757,21.0659,377.878,19.4391,0.819593,73.0855
0,74.7876,75.8241,1760.88,41.9628,1.74327,157.443
0,76.4355,72.8133,1961.95,44.2939,1.93906,162.881
0,78.5094,78.0669,2018.1,44.9232,1.91568,165.932
0,44.7285,37.3131,962.562,31.0252,2.59127,108.108
0,41.9323,37.0481,720.007,26.8329,2.15281,96.6812
0,43.235,38.0437,726.115,26.9465,1.90309,96.5512
0,33.6109,27.1633,541.528,23.2708,1.48074,84.8486
0,32.5519,26.5673,467.785,21.6283,1.92776,81.0402
0,33.306,27.6228,489.97,22.1353,1.71093,79.9617
0,47.6626,39.3825,1105.9,33.2551,2.25308,122.284
0,49.3386,41.751,1140.53,33.7717,1.67871,120.197
0,46.329,38.2325,974.592,31.2185,2.05047,116.123
0,26.7185,22.001,311.64,17.6533,0.950172,67.7608
0,26.6349,23.7177,310.902,17.6324,1.34493,68.7932
0,24.5189,19.7731,276.681,16.6337,1.4532,65.9975
0,22.5278,18.3493,226.849,15.0615,0.873024,59.1673
0,22.1594,19.0236,210.638,14.5134,1.29402,59.024
0,22.8367,18.3924,236.306,15.3722,0.576765,60.1968
0,43.3267,37.4182,883.476,29.7233,1.1587,106.771
0,40.7666,35.8416,785.772,28.0316,1.43563,102.534
0,40.4164,35.7302,786.53,28.0452,0.740227,100.585
0,43.2999,36.6985,970.12,31.1467,1.53178,110.4
0,43.7501,36.8871,918.188,30.3016,0.95766,106.107
0,43.3362,37.7693,909.821,30.1632,1.13026,105.582
0,37.7812,31.1038,708.799,26.6233,1.42002,97.4479
0,37.2264,29.7759,692.375,26.313,1.35611,95.1498
0,36.0751,28.5511,657.335,25.6385,1.88118,90.8025
0,60.0419,51.6996,1658.12,40.72,3.93973,151.612
0,53.9456,42.7592,1681.22,41.0026,2.90066,156.621
0,61.2301,48.5141,2052.27,45.302,2.61665,170.129
0,27.1747,22.2212,319.885,17.8853,2.36176,72.3866
0,26.4863,21.5911,303.755,17.4286,1.65122,70.5264
0,26.1082,20.8681,295.832,17.1998,2.02198,67.0479
0,22.9761,19.2878,203.084,14.2507,1.54816,60.5021
0,23.4806,19.5896,207.445,14.4029,2.28629,61.1446
0,23.5484,19.5685,221.56,14.8849,1.99744,60.5989
1,14.0482,10.0796,128.971,11.3566,0.48982,44.2045
1,15.4127,11.1103,167.034,12.9242,0.393344,49.7861
1,14.7536,11.3414,133.516,11.5549,0.348071,44.6698
1,20.7756,13.2958,382.204,19.55,0.565199,72.6475
1,20.8107,12.6046,394.538,19.863,0.413815,73.2069
1,23.1307,14.7595,466.984,21.6098,0.402332,79.6055
1,42.1745,37.2181,1152.5,33.9485,0.428032,104.945
1,42.194,33.4619,1287.63,35.8835,0.544773,111.015
1,45.0481,38.8304,1281.03,35.7915,0.555564,111.659
1,17.4151,15.4306,98.9316,9.94644,1.51403,41.7213
1,17.9639,15.6117,106.101,10.3005,2.28915,43.9101
1,17.7618,15.3698,110.032,10.4896,0.835111,44.1716
1,13.7114,11.5698,81.0637,9.00354,0.504717,35.4709
1,13.6381,11.509,83.4865,9.13709,0.514039,35.2913
1,13.9677,12.2231,82.9965,9.11024,0.338759,35.2735
1,20.586,16.1233,278.332,16.6833,0.414651,64.0776
1,19.9576,15.9213,251.873,15.8705,0.616494,59.3767
1,21.6141,16.9748,315.368,17.7586,0.442038,65.6831
1,25.7611,19.0747,469.741,21.6735,0.234746,78.2543
1,23.8019,17.8076,408.002,20.1991,0.534479,73.9183
1,24.6035,17.5674,464.606,21.5547,0.595772,75.6562
1,30.1376,20.3142,744.219,27.2804,0.446146,90.0346
1,28.0268,19.3287,634.95,25.1982,0.44758,85.1754
1,28.8788,20.0281,665.17,25.7909,0.316373,88.5459
1,17.7403,15.5751,116.632,10.7996,0.913902,44.573
1,18.1067,15.0084,133.148,11.539,1.39079,47.9316
1,19.0438,16.5264,137.169,11.7119,1.32029,47.0126
1,14.4652,12.4899,95.0807,9.75093,0.410907,36.9821
1,12.9184,11.3755,68.1715,8.25661,0.407037,32.0891
1,13.0729,11.4321,74.2348,8.61596,0.367024,33.1538
1,21.9084,17.8266,291.99,17.0877,0.281834,60.2302
1,20.1039,15.6674,264.882,16.2752,0.382273,57.5258
1,21.5482,16.8421,288.129,16.9744,0.245082,59.9193
1,19.2166,14.8871,222.18,14.9057,0.453208,53.4705
1,18.9456,15.2121,213.251,14.6031,0.440798,53.3477
1,20.057,17.1374,228.219,15.1069,0.556108,52.7149
1,19.2522,15.759,186.373,13.6519,0.618729,49.5788
1,22.0926,18.0958,240.387,15.5044,0.944146,55.6594
1,20.1773,16.9154,193.31,13.9036,0.859656,51.4924
1,19.4786,17.5056,159.143,12.6152,0.59833,49.0939
1,19.8347,17.3997,172.534,13.1352,1.24326,51.3259
1,19.0103,16.7861,160.085,12.6525,0.588301,48.8245
1,18.6548,15.7386,176.843,13.2982,0.544759,51.3012
1,18.6199,15.2331,183.604,13.55,0.349685,51.6532
1,18.5099,14.9697,184.926,13.5988,0.572038,52.0313
1,19.5632,15.3827,202.432,14.2278,0.812015,52.7978
1,19.8948,15.9691,205.665,14.341,0.813816,53.5144
1,20.5458,16.4691,229.708,15.1561,0.606581,54.8214
1,18.6498,15.2615,167.236,12.932,0.408657,49.6998
1,18.7422,15.075,176.911,13.3008,0.77207,50.9596
1,18.0158,15.0329,150.624,12.2729,0.496521,47.4695
1,16.2659,13.903,115.518,10.7479,0.672251,41.4723
1,15.7684,12.9778,109.655,10.4716,0.787696,40.6397
1,14.8812,13.0714,86.2195,9.28545,0.507485,37.3808
1,44.1114,31.4656,1447.24,38.0426,0.612496,132.431
1,38.4826,24.7453,1228.61,35.0516,0.491207,118.452
1,35.3273,24.9732,950.949,30.8375,0.46677,110.287
1,26.7045,22.197,390.696,19.766,0.446694,68.497
1,29.3155,25.005,421.437,20.5289,0.819098,72.7535
1,26.4287,21.313,378.253,19.4487,0.562194,68.411
1,22.3264,17.7268,285.957,16.9103,0.954335,60.2655
1,23.5165,18.75,335.15,18.3071,0.916889,65.7578
1,21.4978,16.1902,275.77,16.6063,0.701488,59.0275
1,16.469,13.2058,136.891,11.7,0.596487,44.3503
1,16.1226,13.0849,126.421,11.2437,0.788359,45.0592
1,16.6332,13.1011,138.813,11.7819,0.283864,45.761
1,15.4991,13.2998,104.977,10.2458,0.899824,40.2752
1,16.2346,14.051,117.049,10.8189,0.723952,41.1392
1,15.7561,13.4727,111.837,10.5753,0.583196,40.7564
1,31.1078,22.9025,563.729,23.743,0.489371,89.7887
1,29.0093,21.6821,553.671,23.5302,0.338339,88.7675
1,29.882,21.915,564.979,23.7693,0.409757,87.4752
1,24.9284,18.8127,427.35,20.6724,0.800833,74.7319
1,24.7865,18.2264,424.595,20.6057,0.485348,73.6572
1,24.6952,18.2949,421.867,20.5394,0.801349,74.0926
1,16.6057,13.7263,126.425,11.2439,0.638983,43.4013
1,15.6846,13.1507,108.988,10.4397,0.558426,40.6241
1,16.7268,14.0243,126.849,11.2627,0.697193,43.8381
1,14.1464,12.2055,75.6099,8.6954,0.737256,35.5096
1,14.5149,12.3098,80.9773,8.99874,0.948931,36.2212
1,14.7021,12.5422,83.9927,9.16475,1.15659,37.0509
1,13.4952,11.5546,72.7947,8.53198,0.818881,35.1437
1,13.9942,12.4495,64.693,8.0432,0.663483,32.2853
1,13.3883,11.5404,67.6679,8.22605,0.915213,33.4106
1,26.3216,16.97,550.557,23.4639,0.512476,83.9255
1,27.6999,18.8972,568.388,23.8409,0.849483,84.7452
1,25.3201,16.6698,503.702,22.4433,0.534077,81.315
1,20.279,15.7217,233.185,15.2704,0.570941,57.5019
1,22.5473,18.4267,251.907,15.8716,0.44963,60.0013
1,21.7107,17.6653,253.299,15.9154,0.664773,58.6061
1,20.1241,17.0356,233.907,15.294,0.372159,54.8657
1,20.7714,17.0637,245.881,15.6806,0.615597,56.334
1,20.7145,16.7998,273.212,16.5291,0.426225,58.2768
1,25.5004,22.1457,353.545,18.8028,0.300616,64.2573
1,23.9719,20.3644,315.221,17.7545,0.303524,61.5389
1,25.625,21.975,361.84,19.0221,0.666867,64.3875
1,27.2514,21.5461,451.568,21.2501,0.407948,70.2256
1,27.7045,23.645,449.076,21.1914,0.169393,70.2432
1,29.5463,26.3708,474.741,21.7886,0.355142,71.9009
1,19.6841,16.4878,161.431,12.7055,0.764442,50.7167
1,20.8588,18.3387,174.188,13.198,1.16844,52.5142
1,19.5735,16.4057,168.17,12.968,0.41874,50.8875
1,14.897,13.0308,102.932,10.1455,0.565949,38.2256
1,14.025,12.5397,89.5851,9.46494,0.336461,35.3833
1,14.4957,12.827,101.857,10.0924,0.624261,37.8294
1,21.4261,16.7186,293.781,17.14,0.532115,59.0496
1,21.5408,15.6938,318.153,17.8368,0.313994,62.3565
1,23.2197,17.5439,352.227,18.7677,0.468542,64.3317
1,15.1146,11.5833,137.36,11.7201,0.204343,43.6756
1,15.5334,12.4412,133.191,11.5408,0.654715,42.8146
1,15.0149,12.0633,123.061,11.0933,0.29163,43.1192
1,17.9303,15.9359,134.925,11.6157,0.630131,44.2953
1,17.3295,14.4945,139.71,11.8199,0.653008,45.6035
1,17.0722,14.873,129.501,11.3799,0.664867,42.8305
1,23.0899,19.7788,275.229,16.59,0.566292,63.5828
