label,mean,median,variance,standardDeviation,minValue,maxValue
0,136.942,127.254,4605.39,67.863,35.8424,283.877
0,137.464,124.242,4705.06,68.5934,32.9753,292.413
0,124.286,110.782,3795.73,61.6095,43.0848,301.664
0,30.024,28.1063,364.281,19.0861,1.09483,77.6155
0,29.9312,26.6677,387.502,19.6851,1.72374,72.6927
0,30.3328,27.6184,450.011,21.2135,1.76749,85.83
0,80.0586,75.5014,2306.19,48.0229,0.787412,177.102
0,84.4675,77.1463,3113.09,55.7951,1.82638,199.808
0,85.0735,76.2989,2985.96,54.644,0.735582,206.646
0,68.7949,65.0853,2129.39,46.1453,1.71368,161.193
0,65.7201,63.4748,1947.16,44.1266,3.04228,159.75
0,64.8261,61.3454,1882.8,43.3912,2.58048,153.04
0,41.9624,28.1157,1175.48,34.2853,1.9158,126.047
0,36.4295,21.9381,1027.21,32.0502,2.28068,120.476
0,43.7966,28.9502,1312.78,36.2323,3.04677,139.241
0,21.6778,19.2922,174.507,13.2101,1.19873,55.8927
0,21.311,17.6887,174.66,13.2159,1.26937,55.7623
0,20.1119,16.9532,160.844,12.6824,1.93195,56.077
0,55.4027,51.2107,1659.95,40.7425,0.802782,142.249
0,56.5968,50.1371,1702.18,41.2574,0.906956,143.201
0,56.7577,53.899,1624.97,40.3109,0.615768,135.698
0,41.2674,32.3672,1081.41,32.8849,0.287533,111.781
0,40.7479,32.9254,1022.51,31.9767,0.616328,111.682
0,40.8857,32.6582,1020.95,31.9523,0.658114,114.782
0,30.9159,21.0611,731.067,27.0382,0.742154,98.5267
0,33.137,24.0226,763.145,27.6251,0.560297,100.623
0,30.863,20.952,684.476,26.1625,0.807299,97.1785
0,37.0013,29.8424,870.062,29.4968,0.373457,99.7918
0,37.8482,30.0367,930.803,30.5091,0.482113,103.733
0,38.0359,31.1702,879.653,29.6589,1.12621,100.438
0,36.6716,27.1057,864.836,29.4081,1.00103,102.068
0,35.6738,24.9355,905.513,30.0917,0.560483,104.529
0,38.517,32.2282,889.476,29.8241,0.602475,105.397
0,24.6029,18.0187,376.568,19.4054,0.459616,77.2737
0,24.6648,18.4613,367.953,19.1821,0.582111,79.6839
0,24.4349,17.9991,368.189,19.1883,1.20467,77.0673
0,30.3722,18.7913,798.401,28.256,1.06611,109.992
0,33.229,21.7813,909.037,30.1502,1.09159,120.129
0,34.446,20.9148,1043.18,32.2983,1.02251,122.676
0,23.5145,16.6668,378.954,19.4667,1.04524,80.5339
0,24.5136,16.611,454.786,21.3257,1.20179,90.2224
0,24.1133,16.8707,413.249,20.3285,1.59887,84.7638
0,20.1523,16.0996,201.245,14.1861,1.39112,60.6256
0,20.0611,15.2933,221.512,14.8833,0.504287,64.2928
0,19.8942,15.4155,206.602,14.3737,1.5979,63.1037
0,81.9394,76.0064,2677.27,51.7423,3.27832,193.273
0,80.7809,75.5361,2566.71,50.6627,5.94355,194.015
0,82.2032,79.9003,2630.26,51.286,6.48222,194.805
0,87.881,84.1609,2970.77,54.5048,1.24959,197.096
0,89.0827,83.6178,3206.8,56.6286,1.08375,205.124
0,86.1713,85.5595,2810.4,53.0132,1.3031,196.314
0,55.7155,47.3896,1900.23,43.5916,0.491449,149.997
0,59.709,53.0578,2047.43,45.2486,0.957089,155.677
0,53.5127,44.507,1855.64,43.0771,0.310362,142.424
0,82.8097,78.033,3412.47,58.4164,1.19409,205.908
0,81.5921,74.6832,3365.93,58.0167,0.674305,204.036
0,81.0339,76.7433,3222.79,56.7696,0.697002,199.079
0,72.4597,69.881,2413.18,49.1242,0.899649,171.381
0,75.0554,71.1418,2582.73,50.8206,1.04565,176.5
0,68.936,67.1887,2369.88,48.6814,1.13511,165.456
0,54.6899,46.5591,1568.98,39.6103,0.508811,139.066
0,52.4188,41.4749,1539.03,39.2304,1.22641,141.503
0,52.5623,43.6885,1498.31,38.708,0.692041,137.706
0,57.1386,46.5735,2151.83,46.3878,0.930587,159.215
0,58.3996,48.2787,2073.09,45.5311,0.200288,159.241
0,55.5033,44.8451,1902.04,43.6124,0.806691,152.409
0,48.408,40.5646,1359.56,36.8722,1.18247,129.141
0,49.7432,44.427,1322.74,36.3695,0.585255,129.447
0,49.7042,46.1363,1294.78,35.9831,0.659036,124.012
0,53.2874,47.8559,1458.05,38.1844,1.03517,135.451
0,55.2513,47.438,1652.5,40.651,0.662451,146.488
0,56.2375,50.8673,1527.49,39.0831,1.10743,142.999
0,36.7699,26.194,879.032,29.6485,0.97406,109.897
0,40.5601,30.226,1044.88,32.3246,2.64111,125.001
0,34.1361,24.8716,767.643,27.7064,2.0988,113.216
0,31.9591,22.5026,673.328,25.9486,1.01951,102.852
0,30.9588,22.9341,567.276,23.8176,1.13457,92.7218
0,29.9776,21.1139,622.513,24.9502,1.07734,99.2958
0,53.3511,44.1756,1585.84,39.8226,0.891047,134.603
0,53.0459,43.8554,1593.82,39.9227,1.17332,134.915
0,53.0557,44.6365,1489.32,38.5917,0.951195,130.462
0,49.5057,44.4892,1193.45,34.5463,1.2826,126.177
0,51.4604,44.2929,1413.06,37.5907,0.885889,134.556
0,50.1505,43.6757,1362.98,36.9186,1.31583,132.215
0,40.9743,33.8149,926.905,30.4451,0.822263,107.75
0,40.6676,35.0114,880.953,29.6808,0.832939,107.037
0,41.1318,34.9773,904.425,30.0737,0.983271,105.598
0,34.1191,25.824,731.541,27.047,0.44162,102.927
0,37.3976,28.4932,899.328,29.9888,0.567386,111.403
0,35.3618,26.5866,810.226,28.4645,0.819593,107.242
0,89.5539,86.22,2831.11,53.2082,1.74327,202.899
0,91.6397,83.9272,3088.61,55.5753,1.93906,204.226
0,92.7934,91.4617,2959.69,54.4031,1.91568,194.836
0,56.1625,49.3374,1624.51,40.3052,2.59127,144.845
0,51.7489,46.4848,1205.75,34.7239,2.15281,127.275
0,53.5938,46.8305,1285.18,35.8494,1.90309,136.738
0,42.4488,34.0472,941.075,30.677,1.48074,107.775
0,41.6633,32.5165,906.905,30.1149,1.92776,110.8
0,41.919,34.8492,876.031,29.5978,1.71093,109.33
0,61.3974,48.9686,2102.69,45.8551,2.25308,168.39
0,62.3526,52.5883,2013.41,44.871,1.67871,162.793
0,58.9805,47.5212,1823.01,42.6967,2.05047,158.755
0,34.6838,26.8256,659.269,25.6762,0.950172,98.6267
0,34.7938,27.8255,677.77,26.034,1.34493,101.525
0,32.778,23.9198,660.671,25.7035,1.4532,100.706
0,30.0179,22.0582,544.535,23.3353,0.873024,92.7842
0,29.5782,22.2865,522.358,22.8551,1.29402,90.5969
0,30.3083,22.2888,550.812,23.4694,0.576765,91.7467
0,54.9612,46.2676,1589.73,39.8714,1.1587,147.766
0,52.4658,44.2785,1511.84,38.8824,1.43563,141.766
0,51.5917,42.1813,1441.31,37.9645,0.740227,138.263
0,55.9046,46.7353,1815.09,42.6039,1.53178,158.258
0,55.6826,46.0428,1662.51,40.7739,0.95766,149.521
0,54.4597,47.6884,1536.32,39.1959,1.13026,140.812
0,48.2466,39.2277,1274.4,35.6987,1.42002,127.635
0,47.6507,37.4766,1258.59,35.4766,1.35611,128.123
0,46.0336,37.9789,1169.63,34.1998,1.88118,124.156
